ISIN;CH0049613687;;;CH0049613901;CH0100517157;CH0100484986
SYMBOL;SARON;;;SCRON;SAION;SCION
NAME;Swiss Average Rate ON;;;Swiss Current Rate ON;SARON Index;Swiss Current Index ON
Date;Close;Fixing 12:00;Fixing 16:00;Close;Close;Close;Rate Volume;Trade Volume
03.07.2023; 1.704213; 1.712798; 1.712369; 1.660000; 10826.411878; 10790.089605; 18539663098; 14092000000
30.06.2023; 1.706544; 1.714031; 1.714955; 1.660000; 10824.872451; 10788.597182; 12088714285; 8317000000
29.06.2023; 1.708458; 1.715958; 1.713125; 1.710000; 10824.358758; 10788.084748; 14372357142; 10171000000
28.06.2023; 1.709680; 1.715480; 1.714116; 1.660000; 10823.844722; 10787.587320; 12828030954; 9746000000
27.06.2023; 1.708860; 1.712266; 1.711793; 1.710000; 10823.330957; 10787.074934; 11814042857; 9453000000
26.06.2023; 1.700400; 1.708145; 1.706993; 1.660000; 10822.819759; 10786.577553; 14827000000; 10903000000
23.06.2023; 1.701615; 1.704497; 1.703667; 1.660000; 10821.285287; 10785.085616; 14769742856; 9580000000
22.06.2023; 1.448692; 1.454784; 1.454756; 1.450000; 10820.849840; 10784.651234; 16112733332; 11750000000
21.06.2023; 1.447099; 1.454298; 1.454000; 1.410000; 10820.414890; 10784.228852; 14894166666; 12157000000
20.06.2023; 1.445475; 1.451779; 1.449935; 1.410000; 10819.980445; 10783.806486; 17184769045; 11685000000
19.06.2023; 1.442093; 1.448327; 1.445732; 1.410000; 10819.547034; 10783.384137; 18495279762; 14783000000
16.06.2023; 1.440526; 1.448962; 1.445960; 1.410000; 10818.248370; 10782.117238; 18742069048; 13638000000
15.06.2023; 1.442594; 1.450648; 1.446251; 1.410000; 10817.814878; 10781.694955; 19028333335; 13345000000
14.06.2023; 1.445878; 1.453439; 1.452663; 1.410000; 10817.380417; 10781.272688; 17009152381; 11656000000
13.06.2023; 1.443889; 1.453916; 1.450713; 1.410000; 10816.946571; 10780.850438; 18267944445; 12953000000
12.06.2023; 1.446341; 1.456372; 1.454810; 1.440000; 10816.512005; 10780.419221; 16636409524; 12502000000
09.06.2023; 1.445362; 1.453259; 1.450966; 1.410000; 10815.209347; 10779.152671; 14408833334; 11301000000
08.06.2023; 1.442492; 1.451747; 1.449242; 1.410000; 10814.776007; 10778.730504; 15122333334; 11601000000
07.06.2023; 1.446603; 1.453976; 1.453243; 1.410000; 10814.341450; 10778.308354; 13398650001; 10042000000
06.06.2023; 1.450229; 1.453583; 1.452862; 1.410000; 10813.905821; 10777.886220; 14325950001; 10653000000
05.06.2023; 1.447920; 1.451586; 1.451208; 1.450000; 10813.470903; 10777.452128; 15062529763; 11078000000
02.06.2023; 1.443300; 1.449186; 1.446045; 1.410000; 10812.170469; 10776.185926; 17095404761; 13040000000
01.06.2023; 1.441654; 1.449934; 1.444276; 1.410000; 10811.737503; 10775.763875; 21657999999; 14289000000
31.05.2023; 1.441883; 1.448464; 1.447050; 1.410000; 10811.304485; 10775.341841; 19092749999; 14988000000
30.05.2023; 1.442698; 1.448625; 1.446240; 1.410000; 10810.871240; 10774.919823; 22609524999; 15436000000
26.05.2023; 1.444863; 1.450106; 1.448047; 1.410000; 10809.135938; 10773.232017; 19482519050; 12677000000
25.05.2023; 1.446946; 1.452820; 1.452068; 1.410000; 10808.701504; 10772.810082; 17380166667; 12142000000
24.05.2023; 1.445112; 1.449149; 1.448070; 1.435000; 10808.267639; 10772.380683; 17684830954; 11813000000
23.05.2023; 1.441378; 1.444497; 1.444661; 1.450000; 10807.834912; 10771.946813; 18006585714; 12932000000
22.05.2023; 1.439054; 1.442822; 1.442851; 1.410000; 10807.402900; 10771.524928; 19099033333; 13063000000
19.05.2023; 1.438342; 1.441472; 1.441599; 1.410000; 10806.107660; 10770.259423; 17215207143; 12428000000
17.05.2023; 1.430799; 1.434168; 1.434784; 1.400000; 10805.248763; 10769.421801; 18424897619; 12737000000
16.05.2023; 1.426579; 1.429296; 1.428433; 1.440000; 10804.820598; 10768.991041; 20237916667; 13541000000
15.05.2023; 1.421139; 1.422166; 1.423285; 1.400000; 10804.394083; 10768.572263; 18204830159; 12516000000
12.05.2023; 1.415745; 1.417453; 1.417304; 1.410000; 10803.119544; 10767.307104; 20438647619; 13731000000
11.05.2023; 1.413819; 1.416536; 1.415349; 1.400000; 10802.695292; 10766.888392; 20184038101; 12490000000
10.05.2023; 1.412144; 1.415744; 1.413690; 1.400000; 10802.271560; 10766.469696; 25953926191; 15750000000
09.05.2023; 1.411864; 1.414941; 1.413831; 1.400000; 10801.847928; 10766.051016; 20262966667; 14287000000
08.05.2023; 1.412095; 1.415019; 1.413145; 1.400000; 10801.424244; 10765.632353; 19816597619; 13563000000
05.05.2023; 1.410029; 1.413249; 1.410471; 1.405000; 10800.155200; 10764.372024; 19876295238; 13401000000
04.05.2023; 1.409696; 1.409435; 1.409294; 1.410000; 10799.732302; 10763.950436; 19843566666; 15355000000
03.05.2023; 1.409492; 1.415075; 1.410152; 1.390000; 10799.309481; 10763.534844; 24348771825; 17567000000
02.05.2023; 1.415141; 1.418366; 1.415473; 1.400000; 10798.884983; 10763.116278; 23806150001; 16947000000
28.04.2023; 1.419656; 1.423904; 1.422776; 1.400000; 10797.181840; 10761.442276; 22910797617; 15461000000
27.04.2023; 1.411600; 1.415306; 1.414153; 1.400000; 10796.758487; 10761.023792; 23649595237; 15323000000
26.04.2023; 1.411067; 1.415520; 1.413566; 1.400000; 10796.335311; 10760.605324; 22521392861; 14051000000
25.04.2023; 1.411953; 1.416073; 1.414480; 1.400000; 10795.911885; 10760.186872; 23546016668; 15118000000
24.04.2023; 1.406652; 1.409745; 1.407728; 1.400000; 10795.490066; 10759.768437; 22825952380; 16188000000
21.04.2023; 1.406175; 1.408010; 1.407106; 1.400000; 10794.225185; 10758.513277; 21850464286; 16016000000
20.04.2023; 1.403713; 1.404893; 1.404545; 1.405000; 10793.804313; 10758.093413; 20920154761; 15671000000
19.04.2023; 1.403672; 1.405212; 1.404803; 1.400000; 10793.383469; 10757.675059; 17629166666; 14867000000
18.04.2023; 1.403842; 1.409811; 1.406234; 1.390000; 10792.962591; 10757.259709; 19921283333; 15590000000
17.04.2023; 1.405190; 1.409960; 1.407185; 1.400000; 10792.541325; 10756.841387; 19312720239; 14504000000
14.04.2023; 1.406057; 1.411893; 1.408394; 1.400000; 10791.276896; 10755.586569; 19840200001; 15571000000
13.04.2023; 1.403658; 1.405729; 1.404421; 1.400000; 10790.856155; 10755.168312; 23062650000; 18950000000
12.04.2023; 1.405669; 1.408877; 1.407025; 1.427500; 10790.434828; 10754.741857; 23425250000; 19377000000
11.04.2023; 1.406465; 1.410492; 1.408191; 1.400000; 10790.013279; 10754.323633; 22254916667; 18063000000
06.04.2023; 1.408214; 1.409120; 1.408290; 1.410000; 10787.903324; 10752.217990; 20226500000; 15599000000
05.04.2023; 1.413090; 1.420840; 1.416181; 1.400000; 10787.479888; 10751.799864; 22495336906; 14203000000
04.04.2023; 1.420873; 1.426334; 1.423721; 1.400000; 10787.054137; 10751.381755; 23895126189; 16994000000
03.04.2023; 1.415224; 1.418242; 1.418979; 1.400000; 10786.630095; 10750.963662; 24145166667; 16674000000
31.03.2023; 1.418617; 1.420384; 1.422057; 1.410000; 10785.355071; 10749.700572; 18466416667; 15411000000
30.03.2023; 1.408923; 1.413712; 1.411221; 1.410000; 10784.932984; 10749.279559; 23366940477; 17797000000
29.03.2023; 1.408664; 1.414102; 1.412058; 1.400000; 10784.510991; 10748.861548; 23352300001; 18351000000
28.03.2023; 1.409683; 1.415153; 1.411241; 1.400000; 10784.088709; 10748.443553; 25052983335; 20351000000
27.03.2023; 1.416662; 1.414763; 1.412478; 1.450000; 10783.664353; 10748.010647; 24162550000; 18344000000
24.03.2023; 1.411623; 1.415391; 1.413377; 1.400000; 10782.395963; 10746.756859; 29142966667; 20651000000
23.03.2023; 0.909270; 0.908775; 0.908033; 0.950000; 10782.123634; 10746.473272; 25432702382; 19993000000
22.03.2023; 0.910832; 0.905525; 0.908874; 0.950000; 10781.850844; 10746.189692; 20938333333; 18350000000
21.03.2023; 0.910171; 0.905749; 0.907205; 0.950000; 10781.578258; 10745.906119; 21807833334; 17562000000
20.03.2023; 0.913614; 0.911696; 0.911918; 0.950000; 10781.304648; 10745.622554; 18234083334; 13947000000
17.03.2023; 0.914586; 0.910549; 0.912093; 0.950000; 10780.483008; 10744.771926; 19150333331; 12563000000
16.03.2023; 0.919193; 0.916125; 0.917697; 0.950000; 10780.207755; 10744.488391; 17151500000; 11756000000
15.03.2023; 0.917445; 0.926090; 0.919709; 0.950000; 10779.933033; 10744.204863; 20140749999; 14841000000
14.03.2023; 0.920294; 0.932151; 0.920161; 0.950000; 10779.657465; 10743.921343; 22104690475; 14008000000
13.03.2023; 0.933465; 0.945341; 0.937748; 0.900000; 10779.377960; 10743.652752; 18557488097; 12737000000
10.03.2023; 0.942749; 0.948690; 0.942942; 0.950000; 10778.531173; 10742.802280; 18781395239; 13056000000
09.03.2023; 0.945913; 0.951307; 0.948784; 0.940000; 10778.247971; 10742.521781; 17205423808; 11971000000
08.03.2023; 0.947806; 0.949099; 0.949871; 0.900000; 10777.964209; 10742.253225; 16027769840; 11182000000
07.03.2023; 0.944765; 0.944835; 0.945940; 0.950000; 10777.681365; 10741.969756; 18611851985; 11698000000
06.03.2023; 0.934311; 0.935190; 0.934253; 0.880000; 10777.401658; 10741.707181; 19227978175; 12109000000
03.03.2023; 0.926975; 0.933976; 0.927929; 0.950000; 10776.569190; 10740.856863; 24599849999; 13457000000
02.03.2023; 0.929027; 0.937476; 0.931682; 0.950000; 10776.291094; 10740.573431; 21093166666; 14546000000
01.03.2023; 0.928169; 0.940834; 0.934998; 0.950000; 10776.013262; 10740.290007; 29782941661; 18472000000
28.02.2023; 0.937929; 0.942884; 0.938625; 0.950000; 10775.732516; 10740.006590; 26034613098; 15879000000
27.02.2023; 0.940019; 0.946187; 0.942939; 0.950000; 10775.451151; 10739.723181; 24876028571; 17401000000
24.02.2023; 0.943507; 0.947122; 0.944281; 0.920000; 10774.603991; 10738.899865; 21466626192; 14312000000
23.02.2023; 0.942773; 0.950360; 0.944063; 0.940000; 10774.321832; 10738.619468; 21682749999; 15731000000
22.02.2023; 0.948011; 0.951903; 0.950056; 0.930000; 10774.038112; 10738.342061; 19116494048; 15310000000
21.02.2023; 0.950916; 0.952297; 0.951941; 0.940000; 10773.753530; 10738.061678; 16401833334; 12676000000
20.02.2023; 0.948901; 0.950334; 0.950069; 0.930000; 10773.469559; 10737.784285; 20273988096; 13182000000
17.02.2023; 0.947335; 0.949133; 0.948272; 0.930000; 10772.619119; 10736.952171; 18902265873; 13702000000
16.02.2023; 0.944740; 0.946095; 0.944931; 0.935000; 10772.336423; 10736.673316; 23375826586; 15250000000
15.02.2023; 0.939515; 0.944557; 0.939642; 0.920000; 10772.055298; 10736.398941; 23247788097; 16338000000
14.02.2023; 0.935515; 0.940138; 0.937243; 0.920000; 10771.775377; 10736.124573; 18712857143; 14137000000
13.02.2023; 0.937642; 0.946072; 0.941400; 0.920000; 10771.494827; 10735.850212; 20536170234; 13085000000
10.02.2023; 0.941853; 0.949736; 0.942671; 0.925000; 10770.649463; 10735.022721; 18758307144; 11967000000
09.02.2023; 0.951653; 0.955977; 0.953297; 0.930000; 10770.364751; 10734.745407; 20854308332; 13466000000
08.02.2023; 0.955970; 0.958532; 0.957381; 0.950000; 10770.078755; 10734.462136; 17553172618; 10428000000
07.02.2023; 0.952499; 0.952628; 0.953486; 0.940000; 10769.793805; 10734.181855; 17776155953; 10075000000
06.02.2023; 0.946981; 0.948496; 0.948277; 0.940000; 10769.510513; 10733.901581; 18177095237; 13470000000
03.02.2023; 0.945657; 0.946491; 0.946545; 0.940000; 10768.661891; 10733.060825; 19102678571; 13111000000
02.02.2023; 0.942125; 0.943385; 0.942570; 0.940000; 10768.380081; 10732.780580; 14752300000; 13177000000
01.02.2023; 0.941766; 0.944646; 0.942577; 0.940000; 10768.098386; 10732.500342; 21918333333; 18812000000
31.01.2023; 0.946142; 0.951938; 0.948012; 0.940000; 10767.815389; 10732.220112; 21441904762; 17099000000
30.01.2023; 0.947953; 0.949374; 0.948683; 0.940000; 10767.531858; 10731.939889; 15792876190; 11450000000
27.01.2023; 0.947518; 0.947118; 0.948448; 0.940000; 10766.681723; 10731.099286; 18645940475; 11564000000
26.01.2023; 0.945952; 0.946967; 0.946629; 0.940000; 10766.398820; 10730.819092; 17530242857; 10786000000
25.01.2023; 0.945416; 0.944267; 0.945082; 0.940000; 10766.116085; 10730.538906; 15537299999; 10053000000
24.01.2023; 0.939101; 0.940754; 0.939982; 0.930000; 10765.835246; 10730.261708; 18595500000; 13600000000
23.01.2023; 0.939358; 0.942262; 0.940183; 0.925000; 10765.554337; 10729.986007; 19634571427; 13989000000
20.01.2023; 0.937331; 0.940182; 0.938164; 0.925000; 10764.713495; 10729.158968; 18756116665; 13308000000
19.01.2023; 0.937000; 0.939346; 0.938721; 0.940000; 10764.433321; 10728.878825; 20032266667; 14667000000
18.01.2023; 0.937781; 0.938382; 0.938332; 0.930000; 10764.152920; 10728.601669; 20624947618; 12753000000
17.01.2023; 0.936423; 0.937061; 0.937380; 0.920000; 10763.872933; 10728.327501; 20534647619; 14853000000
16.01.2023; 0.939932; 0.941132; 0.940254; 0.950000; 10763.591904; 10728.044400; 17206750000; 11877000000
13.01.2023; 0.931384; 0.933342; 0.931316; 0.920000; 10762.756549; 10727.221980; 21512423810; 14526000000
12.01.2023; 0.930891; 0.931570; 0.930226; 0.950000; 10762.478252; 10726.938908; 22577499999; 15480000000
11.01.2023; 0.935692; 0.939568; 0.936186; 0.950000; 10762.198527; 10726.655843; 21937119044; 17425000000
10.01.2023; 0.945695; 0.947930; 0.946508; 0.930000; 10761.915819; 10726.378745; 21818999999; 18463000000
09.01.2023; 0.946529; 0.947626; 0.946937; 0.950000; 10761.632869; 10726.095695; 21178483333; 17506000000
06.01.2023; 0.945700; 0.946495; 0.945172; 0.950000; 10760.784829; 10725.246613; 22414173810; 17563000000
05.01.2023; 0.947037; 0.948253; 0.947162; 0.930000; 10760.501757; 10724.969551; 22280852381; 16268000000
04.01.2023; 0.946407; 0.948996; 0.947136; 0.930000; 10760.218881; 10724.692496; 21539333334; 16608000000
03.01.2023; 0.950925; 0.952289; 0.952221; 0.940000; 10759.934662; 10724.412470; 17568638093; 11636000000
30.12.2022; 0.942118; 0.944993; 0.945475; 0.880000; 10758.808432; 10723.363963; 12491142858; 7314000000
29.12.2022; 0.935247; 0.947455; 0.943193; 0.850000; 10758.528935; 10723.110778; 18033119047; 12159000000
28.12.2022; 0.939876; 0.939719; 0.941676; 0.550000; 10758.248062; 10722.946955; 18560190476; 12413000000
27.12.2022; 0.936676; 0.946900; 0.937939; 0.700000; 10757.968153; 10722.738457; 23087666666; 18725000000
23.12.2022; 0.956236; 0.957267; 0.956476; 0.945000; 10756.825257; 10721.612688; 20312690478; 12931000000
22.12.2022; 0.950917; 0.950950; 0.951029; 0.945000; 10756.541130; 10721.331253; 18323295238; 10981000000
21.12.2022; 0.948754; 0.947612; 0.948265; 0.940000; 10756.257657; 10721.051314; 16148800000; 11666000000
20.12.2022; 0.943006; 0.942736; 0.943445; 0.920000; 10755.975908; 10720.777339; 20148590476; 14374000000
19.12.2022; 0.937030; 0.940964; 0.937361; 0.900000; 10755.695952; 10720.509326; 24819966666; 19570000000
16.12.2022; 0.938534; 0.940793; 0.940130; 0.930000; 10754.854802; 10719.678551; 27565550000; 22232000000
15.12.2022; 0.451261; 0.454868; 0.453269; 0.440000; 10754.719991; 10719.547534; 26665033333; 22382000000
14.12.2022; 0.453386; 0.458441; 0.454743; 0.445000; 10754.584547; 10719.415030; 22314816667; 17510000000
13.12.2022; 0.453391; 0.459171; 0.457812; 0.300000; 10754.449103; 10719.325702; 16253000000; 14008000000
12.12.2022; 0.459335; 0.462104; 0.460466; 0.450000; 10754.311885; 10719.191712; 17771148810; 12521000000
09.12.2022; 0.461501; 0.462926; 0.462858; 0.450000; 10753.898307; 10718.789757; 16184833334; 11448000000
08.12.2022; 0.460195; 0.457360; 0.457774; 0.450000; 10753.760840; 10718.655774; 12128816667; 7493000000
07.12.2022; 0.456799; 0.458136; 0.456454; 0.450000; 10753.624389; 10718.521792; 13839533333; 10360000000
06.12.2022; 0.457149; 0.457159; 0.456598; 0.440000; 10753.487835; 10718.390789; 14342100000; 9735000000
05.12.2022; 0.456258; 0.458252; 0.456961; 0.455000; 10753.351549; 10718.255322; 16516083335; 12909000000
02.12.2022; 0.458407; 0.459337; 0.459095; 0.485000; 10752.940780; 10717.822143; 16840666667; 11951000000
01.12.2022; 0.459501; 0.459293; 0.460169; 0.450000; 10752.803532; 10717.688172; 14658583333; 10690000000
30.11.2022; 0.459251; 0.460824; 0.460193; 0.450000; 10752.666361; 10717.554203; 11832416666; 9075000000
29.11.2022; 0.459201; 0.459079; 0.459578; 0.450000; 10752.529206; 10717.420235; 11858000001; 7584000000
28.11.2022; 0.459359; 0.458757; 0.458533; 0.450000; 10752.392006; 10717.286269; 13967316667; 8570000000
25.11.2022; 0.454540; 0.454405; 0.454968; 0.440000; 10751.984739; 10716.893316; 13356616667; 10201000000
24.11.2022; 0.451409; 0.450817; 0.451162; 0.440000; 10751.849920; 10716.762333; 17240983334; 13596000000
23.11.2022; 0.452323; 0.454303; 0.452894; 0.440000; 10751.714830; 10716.631352; 16298916668; 12425000000
22.11.2022; 0.451251; 0.454568; 0.451241; 0.430000; 10751.580062; 10716.503349; 15862416667; 12488000000
21.11.2022; 0.456993; 0.456012; 0.457389; 0.480000; 10751.443580; 10716.360464; 19557916667; 13599000000
18.11.2022; 0.450250; 0.452485; 0.451010; 0.430000; 10751.040192; 10715.976475; 19126083332; 14883000000
17.11.2022; 0.450881; 0.451533; 0.451338; 0.450000; 10750.905543; 10715.842527; 17034366666; 13776000000
16.11.2022; 0.451232; 0.452714; 0.452114; 0.440000; 10750.770790; 10715.711557; 17148666666; 13380000000
15.11.2022; 0.453219; 0.453815; 0.453012; 0.440000; 10750.635446; 10715.580589; 17483666667; 13452000000
14.11.2022; 0.450827; 0.449810; 0.450385; 0.430000; 10750.500818; 10715.452599; 15047500000; 12929000000
11.11.2022; 0.451399; 0.451037; 0.451003; 0.430000; 10750.096436; 10715.068642; 15572150000; 13310000000
10.11.2022; 0.452104; 0.451035; 0.452023; 0.440000; 10749.961433; 10714.937682; 17881333332; 14142000000
09.11.2022; 0.450096; 0.451528; 0.451135; 0.450000; 10749.827031; 10714.803747; 15990000000; 14090000000
08.11.2022; 0.450520; 0.454668; 0.450056; 0.440000; 10749.692505; 10714.672790; 15360883333; 12322000000
07.11.2022; 0.453429; 0.455545; 0.453988; 0.480000; 10749.557112; 10714.529930; 15501783333; 11829000000
04.11.2022; 0.447446; 0.453643; 0.447827; 0.420000; 10749.156306; 10714.154935; 23410716668; 16713000000
03.11.2022; 0.456521; 0.458313; 0.457003; 0.440000; 10749.019996; 10714.023986; 21146966667; 15804000000
02.11.2022; 0.462801; 0.464219; 0.464298; 0.435000; 10748.881813; 10713.894526; 17064573809; 12232000000
01.11.2022; 0.472101; 0.472894; 0.473512; 0.450000; 10748.740855; 10713.760604; 14767500000; 8641000000
31.10.2022; 0.470718; 0.469627; 0.470385; 0.500000; 10748.600312; 10713.611804; 11131800002; 6933000000
28.10.2022; 0.459605; 0.455750; 0.459221; 0.460000; 10748.188652; 10713.201131; 12424066668; 8910000000
27.10.2022; 0.453023; 0.451174; 0.453028; 0.450000; 10748.053399; 10713.067218; 16403190476; 9646000000
26.10.2022; 0.441779; 0.440510; 0.441155; 0.440000; 10747.921504; 10712.936282; 18137100000; 14010000000
25.10.2022; 0.440404; 0.441875; 0.440961; 0.420000; 10747.790022; 10712.811299; 17894900001; 13800000000
24.10.2022; 0.430327; 0.444082; 0.435642; 0.380000; 10747.661550; 10712.698221; 18103500000; 13504000000
21.10.2022; 0.437791; 0.445294; 0.441887; 0.300000; 10747.269462; 10712.430410; 13775333332; 10481000000
20.10.2022; 0.446218; 0.448152; 0.446108; 0.380000; 10747.136252; 10712.317336; 17844735716; 10473000000
19.10.2022; 0.447044; 0.450347; 0.447110; 0.440000; 10747.002797; 10712.186409; 13618916666; 9215000000
18.10.2022; 0.450573; 0.452402; 0.451635; 0.440000; 10746.868290; 10712.055484; 16970550000; 11783000000
17.10.2022; 0.451909; 0.445161; 0.451238; 0.450000; 10746.733386; 10711.921585; 11487666667; 7186000000
14.10.2022; 0.437208; 0.440040; 0.438379; 0.420000; 10746.341854; 10711.546681; 19084270239; 12819000000
13.10.2022; 0.439929; 0.441259; 0.440080; 0.430000; 10746.210533; 10711.418739; 17894683332; 13010000000
12.10.2022; 0.442408; 0.440617; 0.442606; 0.435000; 10746.078473; 10711.289311; 18114733333; 14225000000
11.10.2022; 0.444284; 0.446566; 0.444608; 0.440000; 10745.945855; 10711.158397; 20919633334; 16609000000
10.10.2022; 0.444302; 0.444494; 0.444072; 0.480000; 10745.813233; 10711.015583; 19330904762; 15279000000
07.10.2022; 0.439780; 0.443851; 0.441059; 0.390000; 10745.419431; 10710.667486; 22232714286; 17688000000
06.10.2022; 0.441356; 0.440575; 0.439601; 0.450000; 10745.287695; 10710.533604; 19241790476; 16981000000
05.10.2022; 0.445109; 0.446778; 0.445234; 0.420000; 10745.154840; 10710.408649; 17207833333; 13957000000
04.10.2022; 0.444624; 0.448216; 0.446396; 0.410000; 10745.022132; 10710.286671; 24060769045; 16939000000
03.10.2022; 0.438425; 0.437822; 0.438411; 0.430000; 10744.891276; 10710.158744; 24012559526; 19569000000
30.09.2022; 0.436530; 0.430225; 0.435209; 0.430000; 10744.500418; 10709.774977; 15089500000; 9860000000
29.09.2022; 0.401184; 0.400694; 0.400591; 0.400000; 10744.380683; 10709.655981; 22025850000; 17005000000
28.09.2022; 0.397292; 0.394188; 0.396987; 0.420000; 10744.262111; 10709.531036; 23209366667; 16872000000
