startDate,endDate,value
2022-05-07,2022-06-29,-0.5897
2022-05-07,2022-06-30,-0.5825
2022-05-07,2022-07-01,-0.5754
2022-05-07,2022-07-02,-0.5688
2022-05-07,2022-07-03,-0.5624
2022-05-07,2022-07-04,-0.5562
2022-05-07,2022-07-05,-0.5503
2022-05-07,2022-07-06,-0.5446
2022-05-07,2022-07-07,-0.5392
2022-05-07,2022-07-08,-0.5339
2022-05-07,2022-07-09,-0.5288
2022-05-07,2022-07-10,-0.5238
2022-05-07,2022-07-11,-0.5190
2022-05-07,2022-07-12,-0.5144
2022-05-07,2022-07-13,-0.5098
2022-05-07,2022-07-14,-0.5054
2022-05-07,2022-07-15,-0.5011
2022-05-07,2022-07-16,-0.4969
2022-05-07,2022-07-17,-0.4929
2022-05-07,2022-07-18,-0.4890
2022-05-07,2022-07-19,-0.4851
2022-05-07,2022-07-20,-0.4815
2022-05-07,2022-07-21,-0.4779
2022-05-07,2022-07-22,-0.4744
2022-05-07,2022-07-23,-0.4708
2022-05-08,2022-05-09,-0.7073
2022-05-08,2022-05-10,-0.7076
2022-05-08,2022-05-11,-0.7084
2022-05-08,2022-05-12,-0.7088
2022-05-08,2022-05-13,-0.7088
2022-05-08,2022-05-14,-0.7089
2022-05-08,2022-05-15,-0.7089
2022-05-08,2022-05-16,-0.7090
2022-05-08,2022-05-17,-0.7090
2022-05-08,2022-05-18,-0.7090
2022-05-08,2022-05-19,-0.7091
2022-05-08,2022-05-20,-0.7093
2022-05-08,2022-05-21,-0.7093
2022-05-08,2022-05-22,-0.7093
2022-05-08,2022-05-23,-0.7093
2022-05-08,2022-05-24,-0.7092
2022-05-08,2022-05-25,-0.7092
2022-05-08,2022-05-26,-0.7092
2022-05-08,2022-05-27,-0.7092
2022-05-08,2022-05-28,-0.7092
2022-05-08,2022-05-29,-0.7092
2022-05-08,2022-05-30,-0.7092
2022-05-08,2022-05-31,-0.7092
2022-05-08,2022-06-01,-0.7085
2022-05-08,2022-06-02,-0.7085
2022-05-08,2022-06-03,-0.7085
2022-05-08,2022-06-04,-0.7085
2022-05-08,2022-06-05,-0.7085
2022-05-08,2022-06-06,-0.7085
2022-05-08,2022-06-07,-0.7085
2022-05-08,2022-06-08,-0.7085
2022-05-08,2022-06-09,-0.7084
2022-05-08,2022-06-10,-0.7084
2022-05-08,2022-06-11,-0.7084
2022-05-08,2022-06-12,-0.7083
2022-05-08,2022-06-13,-0.7083
2022-05-08,2022-06-14,-0.7083
2022-05-08,2022-06-15,-0.7082
2022-05-08,2022-06-16,-0.7078
2022-05-08,2022-06-17,-0.7026
2022-05-08,2022-06-18,-0.6906
2022-05-08,2022-06-19,-0.6792
2022-05-08,2022-06-20,-0.6683
2022-05-08,2022-06-21,-0.6578
2022-05-08,2022-06-22,-0.6478
2022-05-08,2022-06-23,-0.6380
2022-05-08,2022-06-24,-0.6286
2022-05-08,2022-06-25,-0.6197
2022-05-08,2022-06-26,-0.6112
2022-05-08,2022-06-27,-0.6030
2022-05-08,2022-06-28,-0.5951
2022-05-08,2022-06-29,-0.5874
2022-05-08,2022-06-30,-0.5801
2022-05-08,2022-07-01,-0.5730
2022-05-08,2022-07-02,-0.5663
2022-05-08,2022-07-03,-0.5598
2022-05-08,2022-07-04,-0.5536
2022-05-08,2022-07-05,-0.5476
2022-05-08,2022-07-06,-0.5419
2022-05-08,2022-07-07,-0.5364
2022-05-08,2022-07-08,-0.5310
2022-05-08,2022-07-09,-0.5259
2022-05-08,2022-07-10,-0.5209
2022-05-08,2022-07-11,-0.5161
2022-05-08,2022-07-12,-0.5114
2022-05-08,2022-07-13,-0.5068
2022-05-08,2022-07-14,-0.5024
2022-05-08,2022-07-15,-0.4981
2022-05-08,2022-07-16,-0.4939
2022-05-08,2022-07-17,-0.4898
2022-05-08,2022-07-18,-0.4859
2022-05-08,2022-07-19,-0.4821
2022-05-08,2022-07-20,-0.4784
2022-05-08,2022-07-21,-0.4748
2022-05-08,2022-07-22,-0.4713
2022-05-08,2022-07-23,-0.4677
2022-05-09,2022-05-10,-0.7080
2022-05-09,2022-05-11,-0.7089
2022-05-09,2022-05-12,-0.7093
2022-05-09,2022-05-13,-0.7092
2022-05-09,2022-05-14,-0.7092
2022-05-09,2022-05-15,-0.7092
2022-05-09,2022-05-16,-0.7092
2022-05-09,2022-05-17,-0.7092
2022-05-09,2022-05-18,-0.7092
2022-05-09,2022-05-19,-0.7093
2022-05-09,2022-05-20,-0.7094
2022-05-09,2022-05-21,-0.7095
2022-05-09,2022-05-22,-0.7095
2022-05-09,2022-05-23,-0.7095
2022-05-09,2022-05-24,-0.7094
2022-05-09,2022-05-25,-0.7094
2022-05-09,2022-05-26,-0.7093
2022-05-09,2022-05-27,-0.7093
2022-05-09,2022-05-28,-0.7093
2022-05-09,2022-05-29,-0.7093
2022-05-09,2022-05-30,-0.7093
2022-05-09,2022-05-31,-0.7093
2022-05-09,2022-06-01,-0.7086
2022-05-09,2022-06-02,-0.7086
2022-05-09,2022-06-03,-0.7085
2022-05-09,2022-06-04,-0.7085
2022-05-09,2022-06-05,-0.7085
2022-05-09,2022-06-06,-0.7085
2022-05-09,2022-06-07,-0.7085
2022-05-09,2022-06-08,-0.7085
2022-05-09,2022-06-09,-0.7085
2022-05-09,2022-06-10,-0.7085
2022-05-09,2022-06-11,-0.7084
2022-05-09,2022-06-12,-0.7084
2022-05-09,2022-06-13,-0.7083
2022-05-09,2022-06-14,-0.7083
2022-05-09,2022-06-15,-0.7082
2022-05-09,2022-06-16,-0.7079
2022-05-09,2022-06-17,-0.7025
2022-05-09,2022-06-18,-0.6902
2022-05-09,2022-06-19,-0.6785
2022-05-09,2022-06-20,-0.6673
2022-05-09,2022-06-21,-0.6567
2022-05-09,2022-06-22,-0.6465
2022-05-09,2022-06-23,-0.6364
2022-05-09,2022-06-24,-0.6269
2022-05-09,2022-06-25,-0.6179
2022-05-09,2022-06-26,-0.6092
2022-05-09,2022-06-27,-0.6008
2022-05-09,2022-06-28,-0.5929
2022-05-09,2022-06-29,-0.5851
2022-05-09,2022-06-30,-0.5777
2022-05-09,2022-07-01,-0.5705
2022-05-09,2022-07-02,-0.5637
2022-05-09,2022-07-03,-0.5572
2022-05-09,2022-07-04,-0.5509
2022-05-09,2022-07-05,-0.5448
2022-05-09,2022-07-06,-0.5390
2022-05-09,2022-07-07,-0.5335
2022-05-09,2022-07-08,-0.5281
2022-05-09,2022-07-09,-0.5229
2022-05-09,2022-07-10,-0.5179
2022-05-09,2022-07-11,-0.5131
2022-05-09,2022-07-12,-0.5083
2022-05-09,2022-07-13,-0.5037
2022-05-09,2022-07-14,-0.4993
2022-05-09,2022-07-15,-0.4950
2022-05-09,2022-07-16,-0.4908
2022-05-09,2022-07-17,-0.4867
2022-05-09,2022-07-18,-0.4827
2022-05-09,2022-07-19,-0.4789
2022-05-09,2022-07-20,-0.4752
2022-05-09,2022-07-21,-0.4716
2022-05-09,2022-07-22,-0.4681
2022-05-09,2022-07-23,-0.4645
2022-05-10,2022-05-11,-0.7099
2022-05-10,2022-05-12,-0.7100
2022-05-10,2022-05-13,-0.7097
2022-05-10,2022-05-14,-0.7096
2022-05-10,2022-05-15,-0.7095
2022-05-10,2022-05-16,-0.7094
2022-05-10,2022-05-17,-0.7094
2022-05-10,2022-05-18,-0.7093
2022-05-10,2022-05-19,-0.7095
2022-05-10,2022-05-20,-0.7096
2022-05-10,2022-05-21,-0.7096
2022-05-10,2022-05-22,-0.7096
2022-05-10,2022-05-23,-0.7096
2022-05-10,2022-05-24,-0.7095
2022-05-10,2022-05-25,-0.7095
2022-05-10,2022-05-26,-0.7095
2022-05-10,2022-05-27,-0.7094
2022-05-10,2022-05-28,-0.7094
2022-05-10,2022-05-29,-0.7094
2022-05-10,2022-05-30,-0.7094
2022-05-10,2022-05-31,-0.7094
2022-05-10,2022-06-01,-0.7086
2022-05-10,2022-06-02,-0.7086
2022-05-10,2022-06-03,-0.7086
2022-05-10,2022-06-04,-0.7086
2022-05-10,2022-06-05,-0.7086
2022-05-10,2022-06-06,-0.7086
2022-05-10,2022-06-07,-0.7086
2022-05-10,2022-06-08,-0.7085
2022-05-10,2022-06-09,-0.7085
2022-05-10,2022-06-10,-0.7085
2022-05-10,2022-06-11,-0.7084
2022-05-10,2022-06-12,-0.7084
2022-05-10,2022-06-13,-0.7084
2022-05-10,2022-06-14,-0.7084
2022-05-10,2022-06-15,-0.7082
2022-05-10,2022-06-16,-0.7079
2022-05-10,2022-06-17,-0.7024
2022-05-10,2022-06-18,-0.6898
2022-05-10,2022-06-19,-0.6778
2022-05-10,2022-06-20,-0.6664
2022-05-10,2022-06-21,-0.6555
2022-05-10,2022-06-22,-0.6451
2022-05-10,2022-06-23,-0.6348
2022-05-10,2022-06-24,-0.6251
2022-05-10,2022-06-25,-0.6159
2022-05-10,2022-06-26,-0.6071
2022-05-10,2022-06-27,-0.5986
2022-05-10,2022-06-28,-0.5905
2022-05-10,2022-06-29,-0.5826
2022-05-10,2022-06-30,-0.5751
2022-05-10,2022-07-01,-0.5678
2022-05-10,2022-07-02,-0.5610
2022-05-10,2022-07-03,-0.5544
2022-05-10,2022-07-04,-0.5480
2022-05-10,2022-07-05,-0.5419
2022-05-10,2022-07-06,-0.5361
2022-05-10,2022-07-07,-0.5305
2022-05-10,2022-07-08,-0.5251
2022-05-10,2022-07-09,-0.5199
2022-05-10,2022-07-10,-0.5148
2022-05-10,2022-07-11,-0.5100
2022-05-10,2022-07-12,-0.5052
2022-05-10,2022-07-13,-0.5005
2022-05-10,2022-07-14,-0.4961
2022-05-10,2022-07-15,-0.4917
2022-05-10,2022-07-16,-0.4875
2022-05-10,2022-07-17,-0.4834
2022-05-10,2022-07-18,-0.4795
2022-05-10,2022-07-19,-0.4756
2022-05-10,2022-07-20,-0.4719
2022-05-10,2022-07-21,-0.4683
2022-05-10,2022-07-22,-0.4648
2022-05-10,2022-07-23,-0.4613
2022-05-11,2022-05-12,-0.7102
2022-05-11,2022-05-13,-0.7096
2022-05-11,2022-05-14,-0.7095
2022-05-11,2022-05-15,-0.7094
2022-05-11,2022-05-16,-0.7094
2022-05-11,2022-05-17,-0.7093
2022-05-11,2022-05-18,-0.7093
2022-05-11,2022-05-19,-0.7094
2022-05-11,2022-05-20,-0.7096
2022-05-11,2022-05-21,-0.7096
2022-05-11,2022-05-22,-0.7096
2022-05-11,2022-05-23,-0.7096
2022-05-11,2022-05-24,-0.7095
2022-05-11,2022-05-25,-0.7095
2022-05-11,2022-05-26,-0.7094
2022-05-11,2022-05-27,-0.7094
2022-05-11,2022-05-28,-0.7094
2022-05-11,2022-05-29,-0.7094
2022-05-11,2022-05-30,-0.7094
2022-05-11,2022-05-31,-0.7094
2022-05-11,2022-06-01,-0.7086
2022-05-11,2022-06-02,-0.7086
2022-05-11,2022-06-03,-0.7085
2022-05-11,2022-06-04,-0.7085
2022-05-11,2022-06-05,-0.7085
2022-05-11,2022-06-06,-0.7085
2022-05-11,2022-06-07,-0.7085
2022-05-11,2022-06-08,-0.7085
2022-05-11,2022-06-09,-0.7085
2022-05-11,2022-06-10,-0.7084
2022-05-11,2022-06-11,-0.7084
2022-05-11,2022-06-12,-0.7084
2022-05-11,2022-06-13,-0.7083
2022-05-11,2022-06-14,-0.7083
2022-05-11,2022-06-15,-0.7082
2022-05-11,2022-06-16,-0.7078
2022-05-11,2022-06-17,-0.7022
2022-05-11,2022-06-18,-0.6892
2022-05-11,2022-06-19,-0.6770
2022-05-11,2022-06-20,-0.6653
2022-05-11,2022-06-21,-0.6542
2022-05-11,2022-06-22,-0.6435
2022-05-11,2022-06-23,-0.6331
2022-05-11,2022-06-24,-0.6232
2022-05-11,2022-06-25,-0.6138
2022-05-11,2022-06-26,-0.6049
2022-05-11,2022-06-27,-0.5963
2022-05-11,2022-06-28,-0.5881
2022-05-11,2022-06-29,-0.5800
2022-05-11,2022-06-30,-0.5724
2022-05-11,2022-07-01,-0.5651
2022-05-11,2022-07-02,-0.5581
2022-05-11,2022-07-03,-0.5515
2022-05-11,2022-07-04,-0.5450
2022-05-11,2022-07-05,-0.5389
2022-05-11,2022-07-06,-0.5330
2022-05-11,2022-07-07,-0.5273
2022-05-11,2022-07-08,-0.5219
2022-05-11,2022-07-09,-0.5167
2022-05-11,2022-07-10,-0.5116
2022-05-11,2022-07-11,-0.5067
2022-05-11,2022-07-12,-0.5019
2022-05-11,2022-07-13,-0.4972
2022-05-11,2022-07-14,-0.4927
2022-05-11,2022-07-15,-0.4884
2022-05-11,2022-07-16,-0.4842
2022-05-11,2022-07-17,-0.4801
2022-05-11,2022-07-18,-0.4761
2022-05-11,2022-07-19,-0.4722
2022-05-11,2022-07-20,-0.4685
2022-05-11,2022-07-21,-0.4649
2022-05-11,2022-07-22,-0.4614
2022-05-11,2022-07-23,-0.4579
2022-05-12,2022-05-13,-0.7090
2022-05-12,2022-05-14,-0.7091
2022-05-12,2022-05-15,-0.7092
2022-05-12,2022-05-16,-0.7092
2022-05-12,2022-05-17,-0.7092
2022-05-12,2022-05-18,-0.7091
2022-05-12,2022-05-19,-0.7094
2022-05-12,2022-05-20,-0.7095
2022-05-12,2022-05-21,-0.7095
2022-05-12,2022-05-22,-0.7095
2022-05-12,2022-05-23,-0.7095
2022-05-12,2022-05-24,-0.7094
2022-05-12,2022-05-25,-0.7094
2022-05-12,2022-05-26,-0.7094
2022-05-12,2022-05-27,-0.7094
2022-05-12,2022-05-28,-0.7094
2022-05-12,2022-05-29,-0.7094
2022-05-12,2022-05-30,-0.7094
2022-05-12,2022-05-31,-0.7094
2022-05-12,2022-06-01,-0.7085
2022-05-12,2022-06-02,-0.7085
2022-05-12,2022-06-03,-0.7085
2022-05-12,2022-06-04,-0.7085
2022-05-12,2022-06-05,-0.7085
2022-05-12,2022-06-06,-0.7085
2022-05-12,2022-06-07,-0.7085
2022-05-12,2022-06-08,-0.7085
2022-05-12,2022-06-09,-0.7084
2022-05-12,2022-06-10,-0.7084
2022-05-12,2022-06-11,-0.7084
2022-05-12,2022-06-12,-0.7083
2022-05-12,2022-06-13,-0.7083
2022-05-12,2022-06-14,-0.7083
2022-05-12,2022-06-15,-0.7081
2022-05-12,2022-06-16,-0.7078
2022-05-12,2022-06-17,-0.7020
2022-05-12,2022-06-18,-0.6887
2022-05-12,2022-06-19,-0.6761
2022-05-12,2022-06-20,-0.6641
2022-05-12,2022-06-21,-0.6528
2022-05-12,2022-06-22,-0.6419
2022-05-12,2022-06-23,-0.6313
2022-05-12,2022-06-24,-0.6212
2022-05-12,2022-06-25,-0.6117
2022-05-12,2022-06-26,-0.6025
2022-05-12,2022-06-27,-0.5938
2022-05-12,2022-06-28,-0.5855
2022-05-12,2022-06-29,-0.5773
2022-05-12,2022-06-30,-0.5696
2022-05-12,2022-07-01,-0.5622
2022-05-12,2022-07-02,-0.5552
2022-05-12,2022-07-03,-0.5484
2022-05-12,2022-07-04,-0.5419
2022-05-12,2022-07-05,-0.5357
2022-05-12,2022-07-06,-0.5298
2022-05-12,2022-07-07,-0.5241
2022-05-12,2022-07-08,-0.5186
2022-05-12,2022-07-09,-0.5133
2022-05-12,2022-07-10,-0.5082
2022-05-12,2022-07-11,-0.5033
2022-05-12,2022-07-12,-0.4985
2022-05-12,2022-07-13,-0.4938
2022-05-12,2022-07-14,-0.4893
2022-05-12,2022-07-15,-0.4849
2022-05-12,2022-07-16,-0.4807
2022-05-12,2022-07-17,-0.4766
2022-05-12,2022-07-18,-0.4726
2022-05-12,2022-07-19,-0.4688
2022-05-12,2022-07-20,-0.4651
2022-05-12,2022-07-21,-0.4615
2022-05-12,2022-07-22,-0.4579
2022-05-12,2022-07-23,-0.4544
2022-05-13,2022-05-14,-0.7092
2022-05-13,2022-05-15,-0.7092
2022-05-13,2022-05-16,-0.7092
2022-05-13,2022-05-17,-0.7092
2022-05-13,2022-05-18,-0.7092
2022-05-13,2022-05-19,-0.7094
2022-05-13,2022-05-20,-0.7096
2022-05-13,2022-05-21,-0.7096
2022-05-13,2022-05-22,-0.7096
2022-05-13,2022-05-23,-0.7096
2022-05-13,2022-05-24,-0.7095
2022-05-13,2022-05-25,-0.7095
2022-05-13,2022-05-26,-0.7094
2022-05-13,2022-05-27,-0.7094
2022-05-13,2022-05-28,-0.7094
2022-05-13,2022-05-29,-0.7094
2022-05-13,2022-05-30,-0.7094
2022-05-13,2022-05-31,-0.7094
2022-05-13,2022-06-01,-0.7085
2022-05-13,2022-06-02,-0.7085
2022-05-13,2022-06-03,-0.7085
2022-05-13,2022-06-04,-0.7085
2022-05-13,2022-06-05,-0.7085
2022-05-13,2022-06-06,-0.7085
2022-05-13,2022-06-07,-0.7085
2022-05-13,2022-06-08,-0.7085
2022-05-13,2022-06-09,-0.7084
2022-05-13,2022-06-10,-0.7084
2022-05-13,2022-06-11,-0.7084
2022-05-13,2022-06-12,-0.7083
2022-05-13,2022-06-13,-0.7083
2022-05-13,2022-06-14,-0.7083
2022-05-13,2022-06-15,-0.7081
2022-05-13,2022-06-16,-0.7077
2022-05-13,2022-06-17,-0.7018
2022-05-13,2022-06-18,-0.6881
2022-05-13,2022-06-19,-0.6752
2022-05-13,2022-06-20,-0.6630
2022-05-13,2022-06-21,-0.6514
2022-05-13,2022-06-22,-0.6403
2022-05-13,2022-06-23,-0.6294
2022-05-13,2022-06-24,-0.6191
2022-05-13,2022-06-25,-0.6094
2022-05-13,2022-06-26,-0.6001
2022-05-13,2022-06-27,-0.5913
2022-05-13,2022-06-28,-0.5828
2022-05-13,2022-06-29,-0.5745
2022-05-13,2022-06-30,-0.5668
2022-05-13,2022-07-01,-0.5592
2022-05-13,2022-07-02,-0.5521
2022-05-13,2022-07-03,-0.5453
2022-05-13,2022-07-04,-0.5387
2022-05-13,2022-07-05,-0.5325
2022-05-13,2022-07-06,-0.5265
2022-05-13,2022-07-07,-0.5207
2022-05-13,2022-07-08,-0.5152
2022-05-13,2022-07-09,-0.5099
2022-05-13,2022-07-10,-0.5048
2022-05-13,2022-07-11,-0.4998
2022-05-13,2022-07-12,-0.4950
2022-05-13,2022-07-13,-0.4903
2022-05-13,2022-07-14,-0.4858
2022-05-13,2022-07-15,-0.4814
2022-05-13,2022-07-16,-0.4771
2022-05-13,2022-07-17,-0.4730
2022-05-13,2022-07-18,-0.4690
2022-05-13,2022-07-19,-0.4652
2022-05-13,2022-07-20,-0.4615
2022-05-13,2022-07-21,-0.4579
2022-05-13,2022-07-22,-0.4543
2022-05-13,2022-07-23,-0.4508
2022-05-14,2022-05-15,-0.7092
2022-05-14,2022-05-16,-0.7092
2022-05-14,2022-05-17,-0.7092
2022-05-14,2022-05-18,-0.7092
2022-05-14,2022-05-19,-0.7095
2022-05-14,2022-05-20,-0.7097
2022-05-14,2022-05-21,-0.7097
2022-05-14,2022-05-22,-0.7097
2022-05-14,2022-05-23,-0.7097
2022-05-14,2022-05-24,-0.7095
2022-05-14,2022-05-25,-0.7095
2022-05-14,2022-05-26,-0.7095
2022-05-14,2022-05-27,-0.7094
2022-05-14,2022-05-28,-0.7094
2022-05-14,2022-05-29,-0.7094
2022-05-14,2022-05-30,-0.7094
2022-05-14,2022-05-31,-0.7094
2022-05-14,2022-06-01,-0.7084
2022-05-14,2022-06-02,-0.7084
2022-05-14,2022-06-03,-0.7084
2022-05-14,2022-06-04,-0.7084
2022-05-14,2022-06-05,-0.7084
2022-05-14,2022-06-06,-0.7084
2022-05-14,2022-06-07,-0.7085
2022-05-14,2022-06-08,-0.7084
2022-05-14,2022-06-09,-0.7084
2022-05-14,2022-06-10,-0.7084
2022-05-14,2022-06-11,-0.7083
2022-05-14,2022-06-12,-0.7083
2022-05-14,2022-06-13,-0.7083
2022-05-14,2022-06-14,-0.7083
2022-05-14,2022-06-15,-0.7081
2022-05-14,2022-06-16,-0.7077
2022-05-14,2022-06-17,-0.7016
2022-05-14,2022-06-18,-0.6875
2022-05-14,2022-06-19,-0.6743
2022-05-14,2022-06-20,-0.6617
2022-05-14,2022-06-21,-0.6499
2022-05-14,2022-06-22,-0.6385
2022-05-14,2022-06-23,-0.6274
2022-05-14,2022-06-24,-0.6169
2022-05-14,2022-06-25,-0.6070
2022-05-14,2022-06-26,-0.5976
2022-05-14,2022-06-27,-0.5886
2022-05-14,2022-06-28,-0.5800
2022-05-14,2022-06-29,-0.5716
2022-05-14,2022-06-30,-0.5637
2022-05-14,2022-07-01,-0.5561
2022-05-14,2022-07-02,-0.5489
2022-05-14,2022-07-03,-0.5420
2022-05-14,2022-07-04,-0.5354
2022-05-14,2022-07-05,-0.5291
2022-05-14,2022-07-06,-0.5230
2022-05-14,2022-07-07,-0.5172
2022-05-14,2022-07-08,-0.5117
2022-05-14,2022-07-09,-0.5064
2022-05-14,2022-07-10,-0.5012
2022-05-14,2022-07-11,-0.4962
2022-05-14,2022-07-12,-0.4914
2022-05-14,2022-07-13,-0.4866
2022-05-14,2022-07-14,-0.4821
2022-05-14,2022-07-15,-0.4777
2022-05-14,2022-07-16,-0.4735
2022-05-14,2022-07-17,-0.4693
2022-05-14,2022-07-18,-0.4654
2022-05-14,2022-07-19,-0.4615
2022-05-14,2022-07-20,-0.4578
2022-05-14,2022-07-21,-0.4542
2022-05-14,2022-07-22,-0.4507
2022-05-14,2022-07-23,-0.4471
2022-05-15,2022-05-16,-0.7092
2022-05-15,2022-05-17,-0.7093
2022-05-15,2022-05-18,-0.7092
2022-05-15,2022-05-19,-0.7095
2022-05-15,2022-05-20,-0.7098
2022-05-15,2022-05-21,-0.7098
2022-05-15,2022-05-22,-0.7097
2022-05-15,2022-05-23,-0.7097
2022-05-15,2022-05-24,-0.7096
2022-05-15,2022-05-25,-0.7095
2022-05-15,2022-05-26,-0.7095
2022-05-15,2022-05-27,-0.7095
2022-05-15,2022-05-28,-0.7095
2022-05-15,2022-05-29,-0.7094
2022-05-15,2022-05-30,-0.7094
2022-05-15,2022-05-31,-0.7094
2022-05-15,2022-06-01,-0.7084
2022-05-15,2022-06-02,-0.7084
2022-05-15,2022-06-03,-0.7084
2022-05-15,2022-06-04,-0.7084
2022-05-15,2022-06-05,-0.7084
2022-05-15,2022-06-06,-0.7084
2022-05-15,2022-06-07,-0.7084
2022-05-15,2022-06-08,-0.7084
2022-05-15,2022-06-09,-0.7084
2022-05-15,2022-06-10,-0.7084
2022-05-15,2022-06-11,-0.7083
2022-05-15,2022-06-12,-0.7083
2022-05-15,2022-06-13,-0.7082
2022-05-15,2022-06-14,-0.7082
2022-05-15,2022-06-15,-0.7081
2022-05-15,2022-06-16,-0.7077
2022-05-15,2022-06-17,-0.7014
2022-05-15,2022-06-18,-0.6869
2022-05-15,2022-06-19,-0.6733
2022-05-15,2022-06-20,-0.6604
2022-05-15,2022-06-21,-0.6483
2022-05-15,2022-06-22,-0.6367
2022-05-15,2022-06-23,-0.6253
2022-05-15,2022-06-24,-0.6147
2022-05-15,2022-06-25,-0.6046
2022-05-15,2022-06-26,-0.5950
2022-05-15,2022-06-27,-0.5858
2022-05-15,2022-06-28,-0.5771
2022-05-15,2022-06-29,-0.5686
2022-05-15,2022-06-30,-0.5606
2022-05-15,2022-07-01,-0.5528
2022-05-15,2022-07-02,-0.5456
2022-05-15,2022-07-03,-0.5386
2022-05-15,2022-07-04,-0.5319
2022-05-15,2022-07-05,-0.5255
2022-05-15,2022-07-06,-0.5195
2022-05-15,2022-07-07,-0.5136
2022-05-15,2022-07-08,-0.5081
2022-05-15,2022-07-09,-0.5027
2022-05-15,2022-07-10,-0.4975
2022-05-15,2022-07-11,-0.4925
2022-05-15,2022-07-12,-0.4876
2022-05-15,2022-07-13,-0.4829
2022-05-15,2022-07-14,-0.4783
2022-05-15,2022-07-15,-0.4739
2022-05-15,2022-07-16,-0.4697
2022-05-15,2022-07-17,-0.4656
2022-05-15,2022-07-18,-0.4616
2022-05-15,2022-07-19,-0.4577
2022-05-15,2022-07-20,-0.4540
2022-05-15,2022-07-21,-0.4504
2022-05-15,2022-07-22,-0.4469
2022-05-15,2022-07-23,-0.4433
2022-05-16,2022-05-17,-0.7093
2022-05-16,2022-05-18,-0.7092
2022-05-16,2022-05-19,-0.7097
2022-05-16,2022-05-20,-0.7100
2022-05-16,2022-05-21,-0.7099
2022-05-16,2022-05-22,-0.7098
2022-05-16,2022-05-23,-0.7098
2022-05-16,2022-05-24,-0.7096
2022-05-16,2022-05-25,-0.7096
2022-05-16,2022-05-26,-0.7095
2022-05-16,2022-05-27,-0.7095
2022-05-16,2022-05-28,-0.7095
2022-05-16,2022-05-29,-0.7095
2022-05-16,2022-05-30,-0.7095
2022-05-16,2022-05-31,-0.7095
2022-05-16,2022-06-01,-0.7084
2022-05-16,2022-06-02,-0.7084
2022-05-16,2022-06-03,-0.7084
2022-05-16,2022-06-04,-0.7084
2022-05-16,2022-06-05,-0.7084
2022-05-16,2022-06-06,-0.7084
2022-05-16,2022-06-07,-0.7084
2022-05-16,2022-06-08,-0.7084
2022-05-16,2022-06-09,-0.7084
2022-05-16,2022-06-10,-0.7083
2022-05-16,2022-06-11,-0.7083
2022-05-16,2022-06-12,-0.7083
2022-05-16,2022-06-13,-0.7082
2022-05-16,2022-06-14,-0.7082
2022-05-16,2022-06-15,-0.7080
2022-05-16,2022-06-16,-0.7076
2022-05-16,2022-06-17,-0.7011
2022-05-16,2022-06-18,-0.6863
2022-05-16,2022-06-19,-0.6723
2022-05-16,2022-06-20,-0.6591
2022-05-16,2022-06-21,-0.6466
2022-05-16,2022-06-22,-0.6347
2022-05-16,2022-06-23,-0.6231
2022-05-16,2022-06-24,-0.6122
2022-05-16,2022-06-25,-0.6020
2022-05-16,2022-06-26,-0.5922
2022-05-16,2022-06-27,-0.5829
2022-05-16,2022-06-28,-0.5740
2022-05-16,2022-06-29,-0.5654
2022-05-16,2022-06-30,-0.5573
2022-05-16,2022-07-01,-0.5494
2022-05-16,2022-07-02,-0.5421
2022-05-16,2022-07-03,-0.5351
2022-05-16,2022-07-04,-0.5283
2022-05-16,2022-07-05,-0.5219
2022-05-16,2022-07-06,-0.5158
2022-05-16,2022-07-07,-0.5099
2022-05-16,2022-07-08,-0.5043
2022-05-16,2022-07-09,-0.4989
2022-05-16,2022-07-10,-0.4937
2022-05-16,2022-07-11,-0.4886
2022-05-16,2022-07-12,-0.4837
2022-05-16,2022-07-13,-0.4790
2022-05-16,2022-07-14,-0.4744
2022-05-16,2022-07-15,-0.4700
2022-05-16,2022-07-16,-0.4658
2022-05-16,2022-07-17,-0.4616
2022-05-16,2022-07-18,-0.4576
2022-05-16,2022-07-19,-0.4538
2022-05-16,2022-07-20,-0.4501
2022-05-16,2022-07-21,-0.4465
2022-05-16,2022-07-22,-0.4430
2022-05-16,2022-07-23,-0.4394
2022-05-17,2022-05-18,-0.7090
2022-05-17,2022-05-19,-0.7099
2022-05-17,2022-05-20,-0.7102
2022-05-17,2022-05-21,-0.7100
2022-05-17,2022-05-22,-0.7100
2022-05-17,2022-05-23,-0.7099
2022-05-17,2022-05-24,-0.7097
2022-05-17,2022-05-25,-0.7096
2022-05-17,2022-05-26,-0.7096
2022-05-17,2022-05-27,-0.7095
2022-05-17,2022-05-28,-0.7095
2022-05-17,2022-05-29,-0.7095
2022-05-17,2022-05-30,-0.7095
2022-05-17,2022-05-31,-0.7095
2022-05-17,2022-06-01,-0.7083
2022-05-17,2022-06-02,-0.7083
2022-05-17,2022-06-03,-0.7083
2022-05-17,2022-06-04,-0.7083
2022-05-17,2022-06-05,-0.7084
2022-05-17,2022-06-06,-0.7084
2022-05-17,2022-06-07,-0.7084
2022-05-17,2022-06-08,-0.7084
2022-05-17,2022-06-09,-0.7083
2022-05-17,2022-06-10,-0.7083
2022-05-17,2022-06-11,-0.7083
2022-05-17,2022-06-12,-0.7082
