date	rate
2013-03-27	-0.027455
2013-03-28	-0.017292
2013-04-02	-0.018408
2013-04-03	-0.012678
2013-04-04	0.012642
2013-04-05	-0.000300
2013-04-08	0.000660
2013-04-09	-0.002791
2013-04-10	-0.017927
2013-04-11	-0.009550
2013-04-12	-0.037319
2013-04-15	-0.009763
2013-04-16	-0.007500
2013-04-17	-0.007395
2013-04-18	-0.011524
2013-04-19	-0.002248
2013-04-22	-0.006173
2013-04-23	-0.009756
2013-04-24	-0.042596
2013-04-25	-0.038508
2013-04-26	-0.040078
2013-04-29	-0.012513
2013-04-30	-0.008163
2013-05-02	-0.025263
2013-05-03	-0.034189
2013-05-06	-0.007512
2013-05-07	-0.007512
2013-05-08	-0.006700
2013-05-10	-0.014330
2013-05-13	-0.026601
2013-05-14	-0.030172
2013-05-15	-0.032085
2013-05-16	-0.037631
2013-05-17	-0.022379
2013-05-21	-0.047761
2013-05-22	-0.043598
2013-05-23	-0.044518
2013-05-24	-0.044112
2013-05-27	-0.034626
2013-05-28	-0.014393
2013-05-29	-0.030717
2013-05-30	-0.029597
2013-05-31	-0.024285
2013-06-03	-0.003375
2013-06-04	-0.016340
2013-06-05	-0.013712
2013-06-06	0.011024
2013-06-07	-0.018434
2013-06-10	-0.017930
2013-06-11	-0.023579
2013-06-12	-0.017416
2013-06-13	-0.013521
2013-06-14	-0.008530
2013-06-17	-0.014659
2013-06-18	-0.015121
2013-06-19	-0.014645
2013-06-20	-0.016568
2013-06-21	-0.016012
2013-06-24	-0.027478
2013-06-25	0.007305
2013-06-26	-0.011378
2013-06-27	0.001380
2013-06-28	0.004224
2013-07-01	-0.002897
2013-07-02	-0.006295
2013-07-03	-0.017264
2013-07-04	-0.011512
2013-07-05	0.001285
2013-07-08	-0.019471
2013-07-09	-0.009522
2013-07-10	-0.013523
2013-07-11	-0.006061
2013-07-12	-0.006744
2013-07-15	-0.009146
2013-07-16	0.001919
2013-07-17	-0.002066
2013-07-18	0.000411
2013-07-19	0.004407
2013-07-22	-0.014068
2013-07-23	-0.019225
2013-07-24	-0.022022
2013-07-25	-0.020996
2013-07-26	-0.025615
2013-07-29	-0.017158
2013-07-30	-0.008870
2013-07-31	-0.005746
2013-08-02	0.000859
2013-08-05	-0.015265
2013-08-06	-0.021410
2013-08-07	-0.023291
2013-08-08	-0.020284
2013-08-09	-0.017238
2013-08-12	-0.023263
2013-08-13	-0.014501
2013-08-14	-0.018151
2013-08-15	-0.024513
2013-08-16	-0.021446
2013-08-19	-0.031582
2013-08-20	-0.014830
2013-08-21	-0.017139
2013-08-22	-0.002588
2013-08-23	-0.012467
2013-08-26	0.004922
2013-08-27	-0.024752
2013-08-28	-0.018257
2013-08-29	-0.020279
2013-08-30	0.010574
2013-09-02	0.008055
2013-09-03	-0.016965
2013-09-04	-0.018028
2013-09-05	-0.021079
2013-09-06	-0.016634
2013-09-09	-0.009698
2013-09-10	-0.005067
2013-09-11	-0.013299
2013-09-12	-0.015148
2013-09-13	-0.013529
2013-09-16	-0.005478
2013-09-17	-0.018394
2013-09-18	-0.013715
2013-09-19	-0.009778
2013-09-20	-0.004973
2013-09-23	-0.008586
2013-09-24	-0.013642
2013-09-25	-0.015477
2013-09-26	-0.011029
2013-09-27	-0.009666
2013-09-30	-0.001193
2013-10-01	-0.014326
2013-10-02	-0.020685
2013-10-03	-0.014532
2013-10-04	-0.014962
2013-10-07	-0.007279
2013-10-08	-0.020075
2013-10-09	-0.008519
2013-10-10	-0.001288
2013-10-11	-0.013249
2013-10-14	-0.010041
2013-10-15	-0.007414
2013-10-16	-0.021263
2013-10-17	-0.016272
2013-10-18	-0.013366
2013-10-21	-0.013587
2013-10-22	-0.023967
2013-10-23	-0.013750
2013-10-24	-0.006073
2013-10-25	-0.015741
2013-10-28	-0.011844
2013-10-29	-0.022477
2013-10-30	-0.017613
2013-10-31	-0.016479
2013-11-01	-0.014861
2013-11-04	-0.015659
2013-11-05	-0.018693
2013-11-06	-0.020245
2013-11-07	-0.016691
2013-11-08	-0.026310
2013-11-11	-0.022634
2013-11-12	-0.016953
2013-11-13	-0.015383
2013-11-14	-0.015596
2013-11-15	-0.022294
2013-11-18	-0.016236
2013-11-19	-0.019448
2013-11-20	-0.012127
2013-11-21	-0.015934
2013-11-22	-0.026070
2013-11-25	-0.012980
2013-11-26	-0.018507
2013-11-27	-0.013708
2013-11-28	0.000300
2013-11-29	-0.033343
2013-12-02	-0.021278
2013-12-03	-0.021653
2013-12-04	-0.030983
2013-12-05	-0.018392
2013-12-06	-0.024001
2013-12-09	-0.022210
2013-12-10	-0.011107
2013-12-11	-0.011107
2013-12-12	-0.019155
2013-12-13	-0.021793
2013-12-16	-0.023028
2013-12-17	-0.017066
2013-12-18	-0.016149
2013-12-19	-0.013390
2013-12-20	-0.016727
2013-12-23	-0.006682
2013-12-24	-0.006162
2013-12-27	-0.032551
2013-12-30	-0.034104
2013-12-31	0.089315
2014-01-03	-0.017995
2014-01-06	-0.021257
2014-01-07	-0.008264
2014-01-08	-0.016409
2014-01-09	-0.016541
2014-01-10	-0.015385
2014-01-13	-0.014700
2014-01-14	-0.016201
2014-01-15	-0.016169
2014-01-16	-0.012681
2014-01-17	-0.007982
2014-01-20	-0.009422
2014-01-21	-0.013349
2014-01-22	-0.015212
2014-01-23	-0.020817
2014-01-24	-0.013195
2014-01-27	-0.020919
2014-01-28	-0.016604
2014-01-29	-0.024012
2014-01-30	-0.015149
2014-01-31	-0.015391
2014-02-03	-0.013230
2014-02-04	-0.013785
2014-02-05	-0.011165
2014-02-06	-0.021203
2014-02-07	-0.013671
2014-02-10	-0.009885
2014-02-11	-0.013962
2014-02-12	-0.016877
2014-02-13	-0.006551
2014-02-14	-0.025318
2014-02-17	-0.021170
2014-02-18	-0.024456
2014-02-19	-0.018520
2014-02-20	-0.015958
2014-02-21	-0.020545
2014-02-24	-0.030739
2014-02-25	-0.032393
2014-02-26	-0.013315
2014-02-27	-0.013540
2014-02-28	-0.026020
2014-03-03	-0.023547
2014-03-04	-0.018905
2014-03-05	-0.022893
2014-03-06	-0.010701
2014-03-07	-0.012372
2014-03-10	-0.013658
2014-03-11	-0.013072
2014-03-12	-0.019458
2014-03-13	-0.021538
2014-03-14	-0.013699
2014-03-17	-0.017183
2014-03-18	-0.016277
2014-03-19	-0.018881
2014-03-20	-0.029042
2014-03-21	-0.013778
2014-03-24	-0.009535
2014-03-25	-0.007511
2014-03-26	-0.014634
2014-03-27	-0.018214
2014-03-28	-0.022105
2014-03-31	-0.000316
2014-04-01	-0.017230
2014-04-02	-0.025772
2014-04-03	0.007977
2014-04-04	-0.009346
2014-04-07	-0.012109
2014-04-08	-0.017841
2014-04-09	-0.011004
2014-04-10	-0.012418
2014-04-11	-0.024039
2014-04-14	-0.017185
2014-04-15	-0.015573
2014-04-16	-0.021629
2014-04-17	-0.019060
2014-04-22	-0.025090
2014-04-23	-0.019466
2014-04-24	-0.021403
2014-04-25	-0.019571
2014-04-28	-0.016929
2014-04-29	-0.017773
2014-04-30	-0.038873
2014-05-02	-0.000054
2014-05-05	-0.010579
2014-05-06	-0.012724
2014-05-07	-0.015858
2014-05-08	-0.009308
2014-05-09	0.001271
2014-05-12	-0.007973
2014-05-13	-0.011123
2014-05-14	-0.013059
2014-05-15	-0.011724
2014-05-16	-0.015583
2014-05-19	-0.010822
2014-05-20	-0.019948
2014-05-21	-0.023210
2014-05-22	-0.020337
2014-05-23	-0.012937
2014-05-26	-0.013820
2014-05-27	-0.019648
2014-05-28	-0.026917
2014-05-30	-0.022355
2014-06-02	-0.021786
2014-06-03	-0.028924
2014-06-04	-0.012409
2014-06-05	-0.031728
2014-06-06	-0.018825
2014-06-10	-0.021903
2014-06-11	-0.030110
2014-06-12	-0.035934
2014-06-13	-0.035430
2014-06-16	-0.018489
2014-06-17	-0.023857
2014-06-18	-0.015518
2014-06-19	-0.015535
2014-06-20	-0.015121
2014-06-23	-0.038805
2014-06-24	-0.005833
2014-06-25	-0.018911
2014-06-26	-0.031358
2014-06-27	-0.024602
2014-06-30	-0.036625
2014-07-01	-0.020485
2014-07-02	-0.026540
2014-07-03	-0.025396
2014-07-04	-0.028847
2014-07-07	-0.036509
2014-07-08	-0.024152
2014-07-09	-0.030609
2014-07-10	-0.020389
2014-07-11	-0.031170
2014-07-14	-0.025598
2014-07-15	-0.031980
2014-07-16	-0.032282
2014-07-17	-0.018523
2014-07-18	-0.021979
2014-07-21	-0.028097
2014-07-22	-0.013926
2014-07-23	-0.016074
2014-07-24	-0.024930
2014-07-25	-0.018150
2014-07-28	-0.030089
2014-07-29	-0.045361
2014-07-30	-0.029617
2014-07-31	-0.034751
2014-08-04	-0.027200
2014-08-05	-0.021326
2014-08-06	-0.018747
2014-08-07	-0.023197
2014-08-08	-0.029019
2014-08-11	-0.033798
2014-08-12	-0.021932
2014-08-13	-0.020245
2014-08-14	-0.024445
2014-08-15	-0.030021
2014-08-18	-0.020635
2014-08-19	-0.009929
2014-08-20	-0.006418
2014-08-21	-0.003143
2014-08-22	-0.000795
2014-08-25	-0.004246
2014-08-26	-0.007228
2014-08-27	-0.000214
2014-08-28	-0.009641
2014-08-29	0.006218
2014-09-01	-0.005842
2014-09-02	0.001643
2014-09-03	0.011344
2014-09-04	0.001001
2014-09-05	0.001238
2014-09-08	0.001205
2014-09-09	-0.011104
2014-09-10	-0.012621
2014-09-11	-0.005588
2014-09-12	-0.006883
2014-09-15	-0.003932
2014-09-16	-0.016479
2014-09-17	-0.020527
2014-09-18	-0.021345
2014-09-19	0.005787
2014-09-22	-0.014265
2014-09-23	-0.004762
2014-09-24	-0.012614
2014-09-25	-0.003013
2014-09-26	-0.003890
2014-09-29	-0.008714
2014-09-30	0.012310
2014-10-01	-0.005411
2014-10-02	-0.010241
2014-10-03	-0.011380
2014-10-06	-0.001254
2014-10-07	0.006409
2014-10-08	0.000374
2014-10-09	0.011706
2014-10-10	0.014610
2014-10-13	0.013081
2014-10-14	0.007096
2014-10-15	0.000818
2014-10-16	-0.002285
2014-10-17	0.005855
2014-10-20	-0.000278
2014-10-21	-0.004479
2014-10-22	-0.001614
2014-10-23	0.002001
2014-10-24	-0.019777
2014-10-27	-0.018171
2014-10-28	-0.014162
2014-10-29	-0.004203
2014-10-30	-0.006667
2014-10-31	-0.034484
2014-11-03	-0.003525
2014-11-04	-0.007890
2014-11-05	0.000471
2014-11-06	-0.006144
2014-11-07	0.006738
2014-11-10	-0.021996
2014-11-11	-0.018816
2014-11-12	-0.019527
2014-11-13	0.009125
2014-11-14	-0.003761
2014-11-17	-0.006801
2014-11-18	-0.002024
2014-11-19	-0.002251
2014-11-20	-0.005887
2014-11-21	-0.006473
2014-11-24	-0.004485
2014-11-25	-0.002515
2014-11-26	0.006122
2014-11-27	0.010580
2014-11-28	-0.015032
2014-12-01	0.001775
2014-12-02	-0.001461
2014-12-03	-0.003792
2014-12-04	0.007964
2014-12-05	-0.002150
2014-12-08	0.000282
2014-12-09	0.001829
2014-12-10	-0.007452
2014-12-11	-0.017082
2014-12-12	-0.004963
2014-12-15	-0.013797
2014-12-16	-0.000690
2014-12-17	0.000599
2014-12-18	0.009047
2014-12-19	-0.002817
2014-12-22	-0.005813
2014-12-23	-0.009091
2014-12-24	-0.005918
2014-12-29	0.000235
2014-12-30	-0.014656
2014-12-31	0.003368
2015-01-05	-0.027237
2015-01-06	-0.027533
2015-01-07	-0.031233
2015-01-08	-0.019287
2015-01-09	-0.017245
2015-01-12	-0.020395
2015-01-13	-0.028323
2015-01-14	-0.029439
2015-01-15	-0.027674
2015-01-16	-0.036500
2015-01-19	-0.042709
2015-01-20	-0.066098
2015-01-21	-0.086836
2015-01-22	-1.546207
2015-01-23	-1.693478
2015-01-26	-0.726632
2015-01-27	-0.755313
2015-01-28	-0.748131
2015-01-29	-0.697963
2015-01-30	-0.678498
2015-02-02	-0.675273
2015-02-03	-0.702567
2015-02-04	-0.721958
2015-02-05	-0.715027
2015-02-06	-0.714070
2015-02-09	-0.705521
2015-02-10	-0.702138
2015-02-11	-0.691860
2015-02-12	-0.684617
2015-02-13	-0.707763
2015-02-16	-0.694377
2015-02-17	-0.700520
2015-02-18	-0.708534
2015-02-19	-0.735589
2015-02-20	-0.721673
2015-02-23	-0.705934
2015-02-24	-0.699542
2015-02-25	-0.716411
2015-02-26	-0.721538
2015-02-27	-0.756100
2015-03-02	-0.726759
2015-03-03	-0.717688
2015-03-04	-0.713832
2015-03-05	-0.702942
2015-03-06	-0.714518
2015-03-09	-0.710497
2015-03-10	-0.700399
2015-03-11	-0.702508
2015-03-12	-0.702095
2015-03-13	-0.703547
2015-03-16	-0.702338
2015-03-17	-0.706447
2015-03-18	-0.702677
2015-03-19	-0.706165
2015-03-20	-0.707020
2015-03-23	-0.705670
2015-03-24	-0.705831
2015-03-25	-0.723583
2015-03-26	-0.724150
2015-03-27	-0.715555
2015-03-30	-0.716246
2015-03-31	-0.730568
2015-04-01	-0.716261
2015-04-02	-0.722826
2015-04-07	-0.730783
2015-04-08	-0.715849
2015-04-09	-0.724061
2015-04-10	-0.736016
2015-04-13	-0.716712
2015-04-14	-0.714763
2015-04-15	-0.725466
2015-04-16	-0.720577
2015-04-17	-0.719315
2015-04-20	-0.716991
2015-04-21	-0.717462
2015-04-22	-0.719930
2015-04-23	-0.717809
2015-04-24	-0.730467
2015-04-27	-0.726331
2015-04-28	-0.731493
2015-04-29	-0.715721
2015-04-30	-0.722648
2015-05-04	-0.726684
2015-05-05	-0.740706
2015-05-06	-0.733626
2015-05-07	-0.736823
2015-05-08	-0.742701
2015-05-11	-0.728317
2015-05-12	-0.734199
2015-05-13	-0.731073
2015-05-15	-0.731595
2015-05-18	-0.732412
2015-05-19	-0.730953
2015-05-20	-0.728822
2015-05-21	-0.722176
2015-05-22	-0.728206
2015-05-26	-0.732564
2015-05-27	-0.728263
2015-05-28	-0.730915
2015-05-29	-0.726401
2015-06-01	-0.713117
2015-06-02	-0.713339
2015-06-03	-0.716531
2015-06-04	-0.719242
2015-06-05	-0.715331
2015-06-08	-0.716053
2015-06-09	-0.719567
2015-06-10	-0.718720
2015-06-11	-0.720283
2015-06-12	-0.723754
2015-06-15	-0.723786
2015-06-16	-0.722505
2015-06-17	-0.723344
2015-06-18	-0.721277
2015-06-19	-0.726477
2015-06-22	-0.725053
2015-06-23	-0.724021
2015-06-24	-0.724043
2015-06-25	-0.724159
2015-06-26	-0.732449
2015-06-29	-0.723042
2015-06-30	-0.727129
2015-07-01	-0.719906
2015-07-02	-0.725548
2015-07-03	-0.741109
2015-07-06	-0.744863
2015-07-07	-0.741649
2015-07-08	-0.734132
2015-07-09	-0.731921
2015-07-10	-0.748470
2015-07-13	-0.735566
2015-07-14	-0.740702
2015-07-15	-0.745281
2015-07-16	-0.746234
2015-07-17	-0.747237
2015-07-20	-0.741318
2015-07-21	-0.744091
2015-07-22	-0.739068
2015-07-23	-0.740325
2015-07-24	-0.730715
2015-07-27	-0.740969
2015-07-28	-0.737370
2015-07-29	-0.740396
2015-07-30	-0.743545
2015-07-31	-0.738677
2015-08-03	-0.728826
2015-08-04	-0.732102
2015-08-05	-0.728416
2015-08-06	-0.733003
2015-08-07	-0.731781
2015-08-10	-0.736031
2015-08-11	-0.736022
2015-08-12	-0.732702
2015-08-13	-0.728585
2015-08-14	-0.728569
2015-08-17	-0.728893
2015-08-18	-0.727723
2015-08-19	-0.729218
2015-08-20	-0.731444
2015-08-21	-0.730045
2015-08-24	-0.729107
2015-08-25	-0.735795
2015-08-26	-0.736870
2015-08-27	-0.720213
2015-08-28	-0.722424
2015-08-31	-0.724588
2015-09-01	-0.730462
2015-09-02	-0.728066
2015-09-03	-0.725624
2015-09-04	-0.730989
2015-09-07	-0.725485
2015-09-08	-0.729219
2015-09-09	-0.729924
2015-09-10	-0.729340
2015-09-11	-0.726816
2015-09-14	-0.726866
2015-09-15	-0.728264
2015-09-16	-0.723084
2015-09-17	-0.722336
2015-09-18	-0.723322
2015-09-21	-0.722311
2015-09-22	-0.722342
2015-09-23	-0.724213
2015-09-24	-0.722335
2015-09-25	-0.720588
2015-09-28	-0.722456
2015-09-29	-0.720050
2015-09-30	-0.719895
2015-10-01	-0.722893
2015-10-02	-0.721811
2015-10-05	-0.726550
2015-10-06	-0.728487
2015-10-07	-0.724437
2015-10-08	-0.727221
2015-10-09	-0.726722
2015-10-12	-0.731590
2015-10-13	-0.725879
2015-10-14	-0.726639
2015-10-15	-0.726692
2015-10-16	-0.730036
2015-10-19	-0.733805
2015-10-20	-0.734864
2015-10-21	-0.738311
2015-10-22	-0.733783
2015-10-23	-0.732543
2015-10-26	-0.738235
2015-10-27	-0.734391
2015-10-28	-0.730888
2015-10-29	-0.730606
2015-10-30	-0.724732
2015-11-02	-0.731937
2015-11-03	-0.728183
2015-11-04	-0.731051
2015-11-05	-0.729731
2015-11-06	-0.735504
2015-11-09	-0.726651
2015-11-10	-0.730526
2015-11-11	-0.732161
2015-11-12	-0.728697
2015-11-13	-0.729703
2015-11-16	-0.732166
2015-11-17	-0.734734
2015-11-18	-0.728868
2015-11-19	-0.726071
2015-11-20	-0.730854
2015-11-23	-0.734099
2015-11-24	-0.731626
2015-11-25	-0.733435
2015-11-26	-0.722427
2015-11-27	-0.720341
2015-11-30	-0.721870
2015-12-01	-0.727581
2015-12-02	-0.726026
2015-12-03	-0.725045
2015-12-04	-0.725157
2015-12-07	-0.725297
2015-12-08	-0.721567
2015-12-09	-0.724142
2015-12-10	-0.723695
2015-12-11	-0.729763
2015-12-14	-0.732825
2015-12-15	-0.731606
2015-12-16	-0.730877
2015-12-17	-0.726001
2015-12-18	-0.724648
2015-12-21	-0.726426
2015-12-22	-0.728773
2015-12-23	-0.728818
2015-12-24	-0.736631
2015-12-28	-0.726107
2015-12-29	-0.730768
2015-12-30	-0.733381
2015-12-31	-0.721086
2016-01-04	-0.730883
2016-01-05	-0.731414
2016-01-06	-0.737068
2016-01-07	-0.737945
2016-01-08	-0.731590
2016-01-11	-0.728906
2016-01-12	-0.730254
2016-01-13	-0.730137
2016-01-14	-0.726565
2016-01-15	-0.729796
2016-01-18	-0.729500
2016-01-19	-0.724785
2016-01-20	-0.725073
2016-01-21	-0.729366
2016-01-22	-0.730393
2016-01-25	-0.729351
2016-01-26	-0.727248
2016-01-27	-0.723908
2016-01-28	-0.727733
2016-01-29	-0.723007
2016-02-01	-0.727087
2016-02-02	-0.725206
2016-02-03	-0.725797
2016-02-04	-0.727606
2016-02-05	-0.729521
2016-02-08	-0.726222
2016-02-09	-0.728888
2016-02-10	-0.730339
2016-02-11	-0.730647
2016-02-12	-0.727750
2016-02-15	-0.731347
2016-02-16	-0.732861
2016-02-17	-0.731269
2016-02-18	-0.733035
2016-02-19	-0.732647
2016-02-22	-0.731070
2016-02-23	-0.733977
2016-02-24	-0.733206
2016-02-25	-0.738110
2016-02-26	-0.727245
2016-02-29	-0.733788
2016-03-01	-0.734701
2016-03-02	-0.731605
2016-03-03	-0.734087
2016-03-04	-0.733257
2016-03-07	-0.736711
2016-03-08	-0.735242
2016-03-09	-0.735632
2016-03-10	-0.736248
2016-03-11	-0.732724
2016-03-14	-0.734592
2016-03-15	-0.736302
2016-03-16	-0.733943
2016-03-17	-0.734316
2016-03-18	-0.736430
2016-03-21	-0.737293
2016-03-22	-0.742067
2016-03-23	-0.730584
2016-03-24	-0.733267
2016-03-29	-0.731423
2016-03-30	-0.732550
2016-03-31	-0.737954
2016-04-01	-0.738163
2016-04-04	-0.739542
2016-04-05	-0.738006
2016-04-06	-0.733632
2016-04-07	-0.731473
2016-04-08	-0.731970
2016-04-11	-0.732215
2016-04-12	-0.734132
2016-04-13	-0.733747
2016-04-14	-0.732011
2016-04-15	-0.732737
2016-04-18	-0.729382
2016-04-19	-0.730945
2016-04-20	-0.725769
2016-04-21	-0.726297
2016-04-22	-0.727656
2016-04-25	-0.731425
2016-04-26	-0.733261
2016-04-27	-0.722250
2016-04-28	-0.726497
2016-04-29	-0.726368
2016-05-02	-0.727260
2016-05-03	-0.727516
2016-05-04	-0.726909
2016-05-06	-0.724900
2016-05-09	-0.726511
2016-05-10	-0.729423
2016-05-11	-0.727600
2016-05-12	-0.729506
2016-05-13	-0.732607
2016-05-17	-0.733024
2016-05-18	-0.733124
2016-05-19	-0.729667
2016-05-20	-0.731564
2016-05-23	-0.730322
2016-05-24	-0.727005
2016-05-25	-0.729674
2016-05-26	-0.733903
2016-05-27	-0.728803
2016-05-30	-0.729264
2016-05-31	-0.729792
2016-06-01	-0.727241
2016-06-02	-0.728618
2016-06-03	-0.728929
2016-06-06	-0.728512
2016-06-07	-0.732816
2016-06-08	-0.733081
2016-06-09	-0.729284
2016-06-10	-0.732194
2016-06-13	-0.736764
2016-06-14	-0.737930
2016-06-15	-0.739246
2016-06-16	-0.740485
2016-06-17	-0.738247
2016-06-20	-0.737702
2016-06-21	-0.732943
2016-06-22	-0.732942
2016-06-23	-0.733967
2016-06-24	-0.778870
2016-06-27	-0.752085
2016-06-28	-0.754806
2016-06-29	-0.742333
2016-06-30	-0.765593
2016-07-01	-0.751887
2016-07-04	-0.753369
2016-07-05	-0.754462
2016-07-06	-0.745822
2016-07-07	-0.763190
2016-07-08	-0.749036
2016-07-11	-0.762309
2016-07-12	-0.763690
2016-07-13	-0.754404
2016-07-14	-0.740914
2016-07-15	-0.754906
2016-07-18	-0.760304
2016-07-19	-0.741874
2016-07-20	-0.755916
2016-07-21	-0.741021
2016-07-22	-0.743034
2016-07-25	-0.739255
2016-07-26	-0.741703
2016-07-27	-0.739375
2016-07-28	-0.741105
2016-07-29	-0.745432
2016-08-02	-0.737200
2016-08-03	-0.739083
2016-08-04	-0.745807
2016-08-05	-0.741835
2016-08-08	-0.737204
2016-08-09	-0.742434
2016-08-10	-0.737154
2016-08-11	-0.737081
2016-08-12	-0.731881
2016-08-15	-0.729947
2016-08-16	-0.739919
2016-08-17	-0.733686
2016-08-18	-0.740832
2016-08-19	-0.742505
2016-08-22	-0.737035
2016-08-23	-0.733865
2016-08-24	-0.735614
2016-08-25	-0.736062
2016-08-26	-0.739992
2016-08-29	-0.730721
2016-08-30	-0.731360
2016-08-31	-0.731087
2016-09-01	-0.745344
2016-09-02	-0.741118
2016-09-05	-0.737761
2016-09-06	-0.742861
2016-09-07	-0.736691
2016-09-08	-0.739581
2016-09-09	-0.742546
2016-09-12	-0.742744
2016-09-13	-0.747114
2016-09-14	-0.743534
2016-09-15	-0.737565
2016-09-16	-0.735047
2016-09-19	-0.735752
2016-09-20	-0.741118
2016-09-21	-0.732882
2016-09-22	-0.739178
2016-09-23	-0.737637
2016-09-26	-0.737696
2016-09-27	-0.737877
2016-09-28	-0.734206
2016-09-29	-0.733168
2016-09-30	-0.744965
2016-10-03	-0.735293
2016-10-04	-0.737165
2016-10-05	-0.736483
2016-10-06	-0.739644
2016-10-07	-0.738937
2016-10-10	-0.740595
2016-10-11	-0.740519
2016-10-12	-0.743315
2016-10-13	-0.743840
2016-10-14	-0.743012
2016-10-17	-0.740331
2016-10-18	-0.736625
2016-10-19	-0.734955
2016-10-20	-0.734711
2016-10-21	-0.734249
2016-10-24	-0.740894
2016-10-25	-0.741311
2016-10-26	-0.742497
2016-10-27	-0.736242
2016-10-28	-0.738843
2016-10-31	-0.729412
2016-11-01	-0.741296
2016-11-02	-0.738753
2016-11-03	-0.741218
2016-11-04	-0.740111
2016-11-07	-0.741578
2016-11-08	-0.738916
2016-11-09	-0.735979
2016-11-10	-0.737914
2016-11-11	-0.742816
2016-11-14	-0.736279
2016-11-15	-0.737191
2016-11-16	-0.733983
2016-11-17	-0.732743
2016-11-18	-0.733394
2016-11-21	-0.733020
2016-11-22	-0.733427
2016-11-23	-0.735128
2016-11-24	-0.732033
2016-11-25	-0.733979
2016-11-28	-0.738019
2016-11-29	-0.732175
2016-11-30	-0.728146
2016-12-01	-0.734961
2016-12-02	-0.722467
2016-12-05	-0.732456
2016-12-06	-0.735443
2016-12-07	-0.733081
2016-12-08	-0.726979
2016-12-09	-0.738587
2016-12-12	-0.734171
2016-12-13	-0.737156
2016-12-14	-0.733924
2016-12-15	-0.737918
2016-12-16	-0.736398
2016-12-19	-0.735596
2016-12-20	-0.734678
2016-12-21	-0.733432
2016-12-22	-0.738752
2016-12-23	-0.736531
2016-12-27	-0.741108
2016-12-28	-0.735499
2016-12-29	-0.736292
2016-12-30	-0.731921
2017-01-03	-0.740938
2017-01-04	-0.734146
2017-01-05	-0.738064
2017-01-06	-0.735494
2017-01-09	-0.739017
2017-01-10	-0.737801
2017-01-11	-0.735276
2017-01-12	-0.740026
2017-01-13	-0.736680
2017-01-16	-0.734525
2017-01-17	-0.736624
2017-01-18	-0.732999
2017-01-19	-0.730291
2017-01-20	-0.734027
2017-01-23	-0.735710
2017-01-24	-0.743469
2017-01-25	-0.738585
2017-01-26	-0.737318
2017-01-27	-0.736893
2017-01-30	-0.735858
2017-01-31	-0.732656
2017-02-01	-0.737202
2017-02-02	-0.736327
2017-02-03	-0.741266
2017-02-06	-0.736546
2017-02-07	-0.735783
2017-02-08	-0.734452
2017-02-09	-0.736669
2017-02-10	-0.733571
2017-02-13	-0.736559
2017-02-14	-0.739557
2017-02-15	-0.735600
2017-02-16	-0.737102
2017-02-17	-0.737113
2017-02-20	-0.739818
2017-02-21	-0.735269
2017-02-22	-0.739097
2017-02-23	-0.737910
2017-02-24	-0.737819
2017-02-27	-0.736078
2017-02-28	-0.729860
2017-03-01	-0.734138
2017-03-02	-0.732062
2017-03-03	-0.735867
2017-03-06	-0.734926
2017-03-07	-0.737669
2017-03-08	-0.738441
2017-03-09	-0.737281
2017-03-10	-0.738026
2017-03-13	-0.735574
2017-03-14	-0.730688
2017-03-15	-0.730693
2017-03-16	-0.732389
2017-03-17	-0.733307
2017-03-20	-0.740575
2017-03-21	-0.731241
2017-03-22	-0.734801
2017-03-23	-0.731857
2017-03-24	-0.736524
2017-03-27	-0.734279
2017-03-28	-0.737346
2017-03-29	-0.742156
2017-03-30	-0.734969
2017-03-31	-0.737014
2017-04-03	-0.738169
2017-04-04	-0.733965
2017-04-05	-0.736771
2017-04-06	-0.739652
2017-04-07	-0.737254
2017-04-10	-0.734875
2017-04-11	-0.733971
2017-04-12	-0.733402
2017-04-13	-0.736954
2017-04-18	-0.740035
2017-04-19	-0.739438
2017-04-20	-0.745710
2017-04-21	-0.746815
2017-04-24	-0.741096
2017-04-25	-0.739424
2017-04-26	-0.739483
2017-04-27	-0.732324
2017-04-28	-0.738899
2017-05-02	-0.733278
2017-05-03	-0.735228
2017-05-04	-0.740536
2017-05-05	-0.743209
2017-05-08	-0.739803
2017-05-09	-0.739678
2017-05-10	-0.740143
2017-05-11	-0.731791
2017-05-12	-0.735513
2017-05-15	-0.736798
2017-05-16	-0.736656
2017-05-17	-0.734290
2017-05-18	-0.735318
2017-05-19	-0.734181
2017-05-22	-0.732904
2017-05-23	-0.732239
2017-05-24	-0.745418
2017-05-26	-0.741188
2017-05-29	-0.737204
2017-05-30	-0.730064
2017-05-31	-0.734836
2017-06-01	-0.736935
2017-06-02	-0.732191
2017-06-06	-0.733416
2017-06-07	-0.740652
2017-06-08	-0.735349
2017-06-09	-0.739989
2017-06-12	-0.740222
2017-06-13	-0.737403
2017-06-14	-0.735835
2017-06-15	-0.735765
2017-06-16	-0.734230
2017-06-19	-0.733287
2017-06-20	-0.737381
2017-06-21	-0.736381
2017-06-22	-0.734885
2017-06-23	-0.731723
2017-06-26	-0.739526
2017-06-27	-0.738147
2017-06-28	-0.740240
2017-06-29	-0.734266
2017-06-30	-0.734155
2017-07-03	-0.738736
2017-07-04	-0.736438
2017-07-05	-0.737983
2017-07-06	-0.738968
2017-07-07	-0.738541
2017-07-10	-0.739066
